equipment_id,equipment_type,location,install_date,last_service_date,next_scheduled_service,age_days,runtime_hours,temperature,vibration_level,power_consumption_kw,humidity_level,error_codes_count,manual_override,downtime_last_30d,service_priority,failure_within_7_days
7aad6d77-bec7-4f6f-bf74-fe75036c544b,HVAC,Building A,2024-08-12,2024-10-18,2025-03-10,369,6418.24,59.11,0.92,17.02,35.7,1,0,0.39,Low,0
c59186ec-be17-485a-9436-46c9b769dd48,Generator,Building A,2020-10-18,2022-12-26,2023-03-09,1763,4968.49,77.75,4.6,20.46,89.73,2,1,0.73,Medium,0
3de7b6c7-c9d2-4e15-931f-8a2729a1c61d,Pump,Warehouse 1,2020-09-29,2024-01-09,2024-03-23,1782,6676.39,65.54,1.27,25.69,37.99,1,1,1.73,Low,0
2a9e2ee3-5d3c-4357-a598-6309515c336b,Elevator,Building C,2021-09-30,2025-02-05,2025-03-15,1416,6100.82,85.61,3.8,21.81,60.0,2,0,0.05,Medium,0
cee2c16c-e7c5-47d1-ba1e-7e51126f17f0,Pump,Warehouse 1,2024-02-27,2024-10-26,2024-12-17,536,4540.45,57.62,4.57,21.75,41.77,0,1,6.62,Low,0
c74754dd-7a08-450b-aefe-2679ff1574bf,Pump,Building B,2023-03-13,2025-01-24,2025-04-27,887,4946.1,65.18,4.68,31.6,35.16,0,0,0.22,High,0
d24dee7a-84cc-4b2a-92ac-dec1d5a02ba1,Generator,Warehouse 1,2022-10-21,2024-02-18,2024-08-10,1030,6180.49,97.78,3.99,13.65,79.2,0,1,1.38,Low,0
8b6eeee6-96a4-45e6-8322-68916d1336f4,Elevator,Building A,2021-11-25,2022-09-12,2022-12-22,1360,3907.84,83.35,4.37,12.27,83.88,3,0,2.05,Medium,0
f3cadd94-765e-4107-a6d3-32a975f59f96,Pump,Warehouse 2,2022-01-21,2024-02-03,2024-05-02,1303,3634.18,73.51,3.75,28.98,51.52,1,0,0.76,Low,0
3e88a029-2f85-4734-8b45-1954632bfa28,Elevator,Building C,2022-10-05,2024-12-17,2025-01-30,1046,3973.63,87.3,1.55,28.14,75.38,1,0,5.46,Low,0
c7a0b1ad-4ec2-4901-8e20-eff974ffe35a,Pump,Building C,2024-05-13,2025-07-13,2025-09-25,460,4480.6,71.59,3.64,20.39,52.67,0,0,0.83,Low,0
738f84d6-b54c-4bfc-a3b1-ae8cb7726e61,Generator,Building C,2024-04-12,2024-04-25,2024-08-23,491,3749.3,75.22,-0.1,16.57,54.04,0,0,4.3,Low,0
7feba1a4-75fa-48f5-af96-d2608be32a39,Elevator,Warehouse 1,2022-10-17,2023-04-11,2023-05-20,1034,3206.11,61.45,1.94,29.77,68.89,0,0,3.36,Low,0
829bbbba-68b0-4e39-aa71-1d4974386fe6,Boiler,Building B,2020-09-15,2023-01-07,2023-05-01,1796,5172.53,80.11,6.67,17.29,64.9,1,0,0.27,Medium,0
57e2aaeb-a074-4721-8110-29e45d69c905,Generator,Building B,2024-04-19,2025-05-07,2025-08-27,484,3882.25,71.41,1.74,23.38,33.51,3,0,0.85,Low,0
4e0a6039-ff7b-42ff-af2d-2349f116aa1e,Boiler,Building B,2023-09-21,2025-04-06,2025-08-07,695,5184.87,88.91,3.19,16.04,84.48,1,0,0.31,Low,0
495a16f6-6460-4359-87d3-b9e9f369e2c9,Pump,Warehouse 2,2021-01-11,2022-05-23,2022-07-26,1678,4778.31,63.51,1.87,20.86,86.37,3,0,1.3,Medium,0
4929d02c-55d4-4a20-8099-c1836b77570f,Pump,Warehouse 1,2023-03-23,2023-08-17,2024-02-06,877,6095.16,79.34,1.94,24.49,86.45,0,1,4.16,Low,0
6b545b21-2a26-4f05-b752-afaf1846c4c5,Boiler,Building B,2022-02-20,2024-08-20,2024-12-03,1273,5435.98,49.68,4.02,20.63,70.34,3,0,8.09,Low,0
ec0fb212-8f43-468c-b4c8-6d7d7b867bbe,HVAC,Warehouse 2,2022-03-12,2025-07-10,2026-01-01,1253,4325.07,70.97,5.99,15.84,52.86,0,0,1.83,Low,0
489add4f-8678-48b0-a7c9-1803bf690575,Generator,Warehouse 2,2021-07-05,2023-10-16,2024-03-21,1503,4765.67,83.07,2.56,12.75,32.9,3,0,3.22,Low,0
439f8ed6-707a-407b-b102-d2e3e61b44e9,HVAC,Building B,2022-01-05,2023-02-21,2023-04-14,1319,6269.17,77.13,4.86,22.87,65.91,2,1,1.86,Low,0
cffcd07c-44bf-44c2-82c6-3a87345632d8,Generator,Building B,2021-08-16,2021-11-21,2022-02-24,1461,5573.74,62.24,1.07,21.46,33.58,3,0,2.2,Medium,0
92f560da-4703-440b-90ac-6430e0fcfcb5,HVAC,Warehouse 1,2022-05-19,2023-09-16,2023-11-27,1185,4888.49,66.95,2.42,17.93,42.14,1,1,1.01,Low,0
6e36abf2-dbb2-436b-9de8-718e850b1048,Pump,Building C,2022-10-23,2023-02-01,2023-07-03,1028,2070.55,95.53,4.63,18.12,38.72,1,0,0.15,Low,0
2b5ea147-1e39-4410-84f6-5f58d4996bf4,HVAC,Building A,2021-10-21,2022-12-30,2023-02-24,1395,6695.72,93.97,3.24,25.12,87.59,0,0,0.21,Low,0
8e2d8ecb-b3c6-4a9e-aed4-3c693cfc8420,Pump,Building B,2023-07-22,2024-08-22,2024-10-14,756,7103.67,80.96,2.27,24.1,34.63,0,1,0.27,Low,0
6c714e86-83e1-4697-8e3e-df70a0658a4c,Boiler,Warehouse 1,2023-06-11,2024-05-07,2024-07-18,797,5052.26,64.39,1.92,13.58,89.37,2,1,0.96,Low,0
6c541af2-5aae-4362-8324-8db8a424374f,HVAC,Building C,2021-06-13,2022-03-24,2022-09-11,1525,4210.65,76.02,1.33,28.85,59.38,1,1,0.82,Medium,0
efb8213b-aec6-40eb-9880-59058e8d54f4,Generator,Building B,2021-01-04,2022-10-16,2023-04-04,1685,5110.39,80.07,1.63,25.67,53.59,1,1,0.39,Low,0
c116c1ec-3b3c-47ac-942d-c31fb15dd57e,Generator,Building A,2022-05-03,2023-04-13,2023-09-12,1201,5620.75,85.4,0.89,33.23,85.35,0,0,0.66,Low,0
3550dbbc-2099-481d-8bd7-05aec60d90e5,Elevator,Building B,2023-03-07,2025-06-27,2025-11-25,893,6180.64,68.73,3.07,20.26,43.48,1,0,7.65,Low,0
5395021c-3d8c-44dc-a149-ec65b577391b,Pump,Warehouse 1,2022-08-01,2024-07-16,2024-09-07,1111,5500.24,69.66,4.83,15.62,55.2,4,1,2.36,Low,0
b59d12c9-4a0a-453e-8175-ba0b4b44bb1d,Pump,Building C,2021-05-16,2021-07-23,2021-12-12,1553,4749.81,64.3,-0.32,25.52,61.18,1,1,2.25,Low,0
b8d2549a-eba0-485d-9a6a-50f711eb0901,Generator,Warehouse 2,2020-11-15,2024-05-20,2024-07-13,1735,3998.94,72.16,5.05,14.16,59.03,1,0,1.8,Medium,0
74eeb773-4822-40fc-a0dd-611b69699edd,Boiler,Warehouse 1,2024-07-04,2025-02-12,2025-08-02,408,3819.72,77.64,6.85,13.21,64.22,0,0,2.71,Medium,0
5247278e-1fdc-4709-bc7a-c009e913da55,Boiler,Warehouse 1,2024-06-27,2025-03-18,2025-08-16,415,4950.97,73.4,3.5,27.26,45.67,4,0,1.34,Low,0
cb0dd487-a972-4dfe-bf7f-570dc367ce07,HVAC,Warehouse 1,2024-03-27,2025-03-03,2025-08-08,507,4601.86,68.88,5.71,12.63,60.82,1,0,1.37,Low,0
16abac9b-42ec-41bf-b678-1210cd3cdb0e,Pump,Building B,2024-06-03,2024-08-10,2024-11-02,439,5993.93,65.92,3.1,18.2,86.49,0,0,1.28,Low,0
f43d3f2a-e87a-4fbb-b2ef-ba336b0f8d8f,Pump,Building A,2024-07-30,2024-12-30,2025-03-07,382,5232.79,67.43,-0.28,25.97,61.28,1,1,0.05,Low,0
27cfb373-b27d-4ac8-8129-e44657456d08,HVAC,Building A,2022-03-07,2023-07-08,2023-10-29,1258,5229.07,85.74,3.34,24.52,78.61,3,1,0.4,Low,1
f743d1ce-ff6b-4b7b-9206-1027284d70ad,HVAC,Warehouse 2,2022-12-23,2024-12-24,2025-02-20,967,4168.05,68.62,1.78,14.67,63.31,2,1,0.17,Low,0
cb8a4568-2f34-4145-8133-54cf5bc709ee,Boiler,Warehouse 2,2022-12-16,2025-06-14,2025-08-08,974,3510.85,75.94,1.92,12.18,78.71,0,0,2.1,Low,0
6ef9f01f-1155-4ddc-9181-ba78270513c0,HVAC,Building C,2024-02-04,2025-05-15,2025-09-27,559,6068.38,81.04,6.46,12.6,69.78,4,1,4.24,Low,1
451111d8-711b-49be-b143-8f43638760be,Pump,Warehouse 2,2023-01-23,2023-02-26,2023-06-06,936,4723.36,79.51,2.29,18.17,81.55,2,1,2.84,Low,0
05ef4ec2-2d1d-45cc-9a23-5994e3d65051,Boiler,Warehouse 1,2020-10-13,2025-01-06,2025-04-30,1768,4220.15,85.82,0.98,17.92,88.59,2,0,3.05,Low,0
0a408612-011f-42ac-96f6-01f7983dd09f,Pump,Building C,2024-03-19,2024-03-29,2024-07-14,515,5760.12,85.54,2.86,22.08,37.84,3,1,1.4,Low,1
c96389ed-85da-4d61-be42-28939013764b,Pump,Building A,2024-07-07,2024-09-30,2025-01-14,405,4312.77,57.21,4.94,23.82,43.93,1,1,0.44,Medium,0
faebf9cd-29fa-407e-8e44-75afc90e4bf1,Generator,Building C,2023-07-17,2024-10-01,2024-11-22,761,5109.41,75.76,5.01,16.54,83.82,1,0,6.26,Low,0
d24961bf-b070-4176-b7c4-7601e3880a4e,Pump,Warehouse 1,2023-08-31,2025-04-17,2025-05-31,716,3491.81,63.43,2.97,16.36,36.54,1,0,3.31,Low,0
d7f166ff-1402-441d-9385-84f51dd5b6a1,Boiler,Warehouse 1,2021-03-03,2024-11-21,2025-05-15,1627,4622.66,82.17,2.15,22.12,71.42,2,0,1.39,Low,0
57861beb-adb2-453a-b244-eb00ba3bcf6a,Elevator,Building A,2021-08-16,2023-05-31,2023-09-30,1461,5160.49,97.13,2.46,16.36,78.14,1,0,6.09,Low,0
12993b1a-d144-4acb-9399-4c6a31b8a9d6,Pump,Warehouse 2,2022-03-19,2025-04-14,2025-05-21,1246,6192.74,62.42,4.1,22.95,86.74,2,0,2.44,Low,0
7a429c2e-7a80-4df7-90e6-ac85af8b96a1,Boiler,Warehouse 1,2021-05-03,2024-12-30,2025-06-28,1566,5845.53,86.51,3.83,18.16,40.13,0,1,2.53,Low,0
aa6df94c-1b21-41f4-80d5-9b2e98ef08f8,Generator,Building A,2021-10-07,2023-03-24,2023-06-03,1409,6191.71,74.16,1.32,18.03,80.19,1,0,2.55,Medium,0
9278dbe2-8b97-46a5-8f7d-855a38d68461,Elevator,Building B,2021-09-14,2023-04-11,2023-05-16,1432,7485.19,77.65,4.91,19.24,79.77,1,0,3.65,Low,0
5273eaff-ddf0-4750-a623-98099935b3ee,Elevator,Building B,2023-01-12,2023-01-20,2023-04-24,947,6218.19,85.57,4.31,18.42,73.52,0,1,1.05,Medium,0
9d3943e1-42ed-4e43-9830-aa1fb5537917,Generator,Warehouse 1,2024-03-16,2025-05-05,2025-09-29,518,5072.72,76.87,0.92,23.97,44.93,2,1,1.0,Low,0
4b22ce42-9a62-4dd4-aa1f-17537bd7c498,Generator,Warehouse 2,2023-12-03,2024-07-25,2024-09-19,622,5424.07,75.39,0.85,13.42,50.65,2,0,1.41,Low,0
1f0a3fe2-30bd-4bfe-9a08-d30ce100f2bc,Generator,Warehouse 2,2023-03-20,2024-08-19,2024-12-03,880,3862.26,75.24,3.32,17.19,65.72,1,0,3.07,Low,0
cf76f8ba-7014-4ccf-bf1b-395ba677895b,Generator,Building C,2023-03-10,2025-03-20,2025-06-24,890,5510.23,70.15,1.51,29.14,57.48,1,1,1.44,Low,0
1d7b3542-9c85-4815-8689-95429c19e834,Boiler,Building B,2024-03-22,2025-04-14,2025-08-25,512,5896.59,58.28,3.0,20.11,85.24,1,1,0.46,Medium,0
6cf953c5-f536-4d88-9803-98de53c7e76f,HVAC,Warehouse 1,2024-08-12,2024-11-08,2025-03-25,369,3590.89,70.91,3.72,23.4,40.07,0,1,0.14,Low,0
bc8c5d80-efa7-4f05-9532-63604835177c,HVAC,Warehouse 2,2023-06-17,2024-08-25,2024-11-11,791,5321.68,76.68,1.51,19.09,60.74,1,1,1.94,Medium,0
807aeb64-f347-47f0-8398-81ca4724f4f9,Elevator,Warehouse 2,2023-03-07,2024-04-20,2024-08-19,893,4414.07,78.29,4.88,17.76,50.47,2,1,3.95,Medium,0
f5827575-d25f-4834-a63c-345b5a5374e0,Boiler,Building B,2021-10-20,2023-07-25,2023-10-29,1396,4787.57,90.04,2.98,21.48,89.21,1,0,1.55,High,0
4386fb9e-8998-48be-98b6-6aa441f18fc1,Generator,Building A,2021-07-07,2022-05-31,2022-09-16,1501,5288.41,69.37,0.87,17.41,79.13,2,1,0.74,Medium,0
33007726-2148-44fe-b4f7-5cae1b631958,Generator,Building C,2021-09-01,2022-10-22,2022-12-21,1445,4218.0,67.4,0.34,22.36,55.04,3,1,0.8,Low,0
817cdd45-1a3b-4d7c-8202-d585fc0d7510,Boiler,Warehouse 2,2024-05-27,2024-06-26,2024-09-13,446,4849.68,71.73,1.44,14.14,39.86,1,0,2.02,Medium,0
971de856-fba1-4df3-a380-54fa883f3501,Pump,Warehouse 2,2021-10-27,2022-01-08,2022-03-17,1389,5181.06,88.03,3.88,17.94,40.13,1,0,1.43,High,0
36fb4047-2f34-468b-8bbd-de9c4536ffd9,Generator,Warehouse 1,2024-07-28,2025-06-09,2025-11-03,384,4835.66,77.12,1.51,14.92,52.62,1,0,0.35,Low,0
dfa9c84e-d8f8-48af-b165-bf5cdcd6e6da,Elevator,Building A,2022-07-30,2024-06-12,2024-08-26,1113,4107.21,80.14,3.05,10.16,77.79,2,1,1.58,Medium,0
ac293b6a-9abf-4b1a-bf97-3f55400789c4,HVAC,Warehouse 1,2021-09-20,2024-08-18,2024-10-30,1426,4779.36,67.58,2.24,19.53,46.44,3,0,0.39,Low,0
1ccec3bd-52b7-4954-ba73-5cc42b2fe304,HVAC,Building B,2023-01-31,2024-08-22,2025-01-02,928,5557.3,73.66,3.61,17.25,36.52,3,1,1.98,High,0
1cc5a99c-4b70-4f77-8468-c06d2790d027,Pump,Building A,2020-10-11,2021-09-23,2022-01-26,1770,4619.59,71.69,3.42,24.31,78.5,0,0,0.82,Medium,0
78673447-814d-4c79-a270-2a736691ec84,Boiler,Building B,2020-09-12,2020-09-19,2020-12-21,1799,6036.09,60.77,1.54,18.01,65.79,2,0,0.44,Medium,0
55e8d527-2ee9-4cd2-89c9-c97d2eebe873,Generator,Building C,2021-02-21,2022-10-30,2023-04-28,1637,4218.7,64.75,4.77,28.37,71.76,2,1,1.27,Low,0
aadde348-d07e-4ab0-9de4-040817a7a419,HVAC,Building C,2024-06-02,2024-12-06,2025-05-18,440,4475.34,79.94,4.94,14.46,31.52,1,1,0.11,Low,0
376ab576-7718-4baa-bd47-fcdf11c16a5a,Elevator,Building C,2024-08-10,2025-01-24,2025-04-12,371,3604.21,80.91,1.91,19.02,38.83,1,0,4.83,High,0
a9ae8ccf-dae6-43a9-9b57-4ea1b5d77788,Pump,Building A,2021-07-16,2024-06-13,2024-08-15,1492,4992.96,72.84,2.44,16.36,85.56,0,0,6.75,Medium,0
68a603c6-d02f-4459-be7b-cc8447e8e127,Boiler,Warehouse 2,2021-04-21,2022-11-09,2022-12-18,1578,5662.73,66.93,4.51,20.61,63.24,1,1,0.36,Medium,0
7155bedc-bd5b-4815-866e-47923e382ad2,Generator,Warehouse 2,2023-02-13,2024-07-23,2024-09-03,915,4753.76,80.96,4.99,16.74,50.33,4,0,0.59,Medium,0
5e7b0945-1f8a-47d6-86c5-3204738fbf5c,HVAC,Building A,2023-05-21,2024-04-13,2024-08-18,818,3467.3,73.04,3.45,20.88,55.43,2,0,1.34,Low,0
737a3c1f-03ab-4b13-a044-d514b9752efd,Pump,Building B,2021-06-13,2024-04-03,2024-05-05,1525,5698.32,72.47,5.27,21.99,78.71,1,1,3.77,Low,0
2a9e16ab-9de1-4d4e-96a7-d69516a98908,HVAC,Warehouse 2,2021-09-15,2024-01-11,2024-03-16,1431,6193.64,69.45,3.24,22.86,74.5,3,1,1.03,Medium,0
8e9ded48-a7ea-4c51-a5ac-b037e3649634,HVAC,Warehouse 2,2023-07-02,2023-09-28,2023-11-26,776,4445.66,94.4,1.89,26.46,68.08,0,0,2.77,Low,0
0adf19ae-80b0-47d8-8e16-c5a5ca318329,Boiler,Building B,2023-09-27,2025-03-28,2025-06-17,689,3584.73,77.19,4.51,15.78,58.96,0,1,6.84,Medium,0
056db7a5-afe0-4974-9e1d-7c3786ee402b,Generator,Building B,2020-10-13,2023-02-23,2023-05-17,1768,4115.84,49.12,3.09,24.75,72.44,1,1,0.26,Low,0
b55870ab-d84f-4859-8574-b2ba270686ed,HVAC,Building A,2023-04-25,2025-05-02,2025-10-25,844,5752.68,63.13,3.27,26.07,39.19,5,1,0.84,Low,0
95998742-738e-4d0f-97ba-0669d478f099,HVAC,Warehouse 2,2020-12-04,2024-04-07,2024-07-11,1716,4428.63,76.97,4.51,17.25,65.84,1,0,3.86,Low,0
1bc5fbb1-8ca7-4a65-a10c-ca6308e2226a,Generator,Building C,2022-06-26,2022-10-15,2022-12-28,1147,5853.42,71.31,3.15,19.28,80.85,0,0,1.13,Medium,0
16c0fc9c-ca13-4194-a1c0-0ef2f730c22e,Generator,Building C,2022-05-01,2022-09-14,2022-10-25,1203,5515.29,66.66,6.28,22.85,41.79,0,0,0.08,Medium,0
fdf37726-f26c-4953-bd46-cea02a03277b,Elevator,Building C,2022-01-21,2023-08-01,2023-11-07,1303,5630.15,56.23,3.62,24.4,56.12,4,0,0.11,Low,0
3904a2be-f459-4db3-b17a-d88989104bd5,Generator,Building B,2021-01-30,2022-11-13,2023-04-08,1659,4391.77,78.63,3.47,10.55,63.86,1,1,0.96,Medium,0
19443e4b-7a6e-413f-825c-06cd3fa23686,Pump,Warehouse 1,2023-03-22,2025-01-26,2025-03-25,878,5347.56,75.87,3.53,20.96,75.73,1,0,2.2,Medium,0
0fba7e1e-f95f-4dab-8141-60cb86f68fca,HVAC,Building B,2021-01-15,2025-02-21,2025-07-24,1674,6362.56,91.41,7.73,14.38,50.07,1,1,3.27,Low,1
1f439d8c-ba78-4a12-96ab-02b8820a3a35,Pump,Building C,2023-01-27,2025-03-15,2025-05-17,932,6923.45,67.25,0.47,17.64,63.49,3,1,0.79,High,0
004e98d2-4812-4dd5-a709-af93257b8d17,HVAC,Warehouse 1,2022-05-22,2022-08-03,2022-11-21,1182,2922.19,71.8,5.47,21.8,59.1,0,0,7.18,Medium,0
fa658c4d-3e7f-48f3-917e-49447676ee7b,Boiler,Warehouse 2,2023-07-10,2023-12-22,2024-04-16,768,7390.77,78.77,2.85,12.02,55.75,0,0,0.22,Low,0
e0a47a02-0814-4d5b-bd2e-3f2825371401,Elevator,Warehouse 1,2022-01-04,2024-05-25,2024-09-30,1320,4511.73,81.33,3.03,12.97,76.12,0,0,1.72,Medium,0
c0aa146b-5b40-4dc8-aa40-1754ae39b50c,Boiler,Warehouse 2,2020-11-05,2023-11-13,2024-01-22,1745,6177.54,72.87,2.22,12.1,32.4,2,1,0.81,Medium,0
c4521498-8729-41bd-9b40-89aadcbe129f,Elevator,Building A,2023-08-19,2024-03-30,2024-07-22,728,4321.36,71.82,1.83,18.7,76.0,5,1,1.99,Low,0
8e5f4837-a871-4009-a807-63622205f468,Elevator,Warehouse 2,2023-03-14,2024-02-22,2024-05-22,886,3848.85,46.61,1.79,24.78,49.08,1,0,1.33,Low,0
abfa004b-2b57-45f4-9bfc-557ad65132a8,Boiler,Warehouse 1,2020-12-23,2023-04-03,2023-07-22,1697,5204.76,82.66,0.58,21.5,50.6,3,0,0.03,High,0
9b449041-a694-4837-930f-b17e7f751049,HVAC,Building A,2022-03-29,2022-05-11,2022-10-28,1236,4895.66,78.93,1.89,20.91,70.99,2,0,1.74,Medium,0
1a04a5ef-229b-48f5-9fe8-0f04a869d4e5,Boiler,Warehouse 2,2023-03-06,2025-04-13,2025-10-03,894,4498.75,89.27,3.49,24.2,83.95,1,0,0.74,Medium,0
4d921fa4-720a-493f-8a12-7f9527a70e5d,Pump,Building C,2022-01-29,2022-04-08,2022-07-04,1295,5763.7,86.27,1.63,17.12,75.39,1,1,1.92,Low,0
dadd83a9-5744-46da-9ff0-1799e435ed69,Boiler,Warehouse 2,2022-07-09,2024-07-03,2024-11-25,1134,4907.02,72.54,1.24,19.48,89.08,0,0,0.28,Low,0
21583d1e-c357-4882-8f99-bada8b71705b,Elevator,Building A,2021-12-28,2024-12-08,2025-03-22,1327,5633.66,68.02,5.52,10.44,31.26,0,1,1.18,Medium,0
bebd94e0-0573-4934-b3e4-ccd2f41dd0cf,HVAC,Building B,2022-08-06,2025-01-06,2025-05-20,1106,5079.5,75.65,3.12,15.7,84.79,2,0,5.48,Low,0
8b52dd2a-cdbb-48b5-8096-db7393fa12f3,Elevator,Building B,2021-02-09,2024-11-20,2025-02-13,1649,3901.38,89.21,2.83,21.11,49.93,3,1,3.2,Medium,1
6fda330a-6cab-4255-a7b7-1339545f455d,Elevator,Building C,2021-01-21,2022-12-01,2023-05-30,1668,4867.83,75.72,0.75,16.11,48.27,4,0,3.24,Medium,0
51488949-7f99-4368-b359-18709be3f8aa,Pump,Warehouse 1,2023-04-05,2025-06-10,2025-08-13,864,6054.86,73.13,1.99,14.53,75.37,2,1,2.71,Low,0
851bde0c-37cb-4733-bccb-6482e00f115a,HVAC,Warehouse 2,2024-05-13,2025-05-09,2025-10-09,460,4757.3,56.1,2.32,14.8,54.0,0,0,1.75,Medium,0
bfaf0cc7-f303-4689-8106-5310a6b8504a,Elevator,Building B,2021-01-15,2024-01-01,2024-04-22,1674,6684.35,85.0,5.55,16.6,54.64,1,1,2.35,Low,0
4191d670-7ca5-418a-b3bd-d01d6cb34aff,Boiler,Building B,2021-09-20,2025-05-27,2025-09-09,1426,4718.2,75.98,3.23,19.79,55.24,3,1,3.2,Medium,0
9f1fa978-864c-4a7e-afc1-c079b3f0b541,Elevator,Warehouse 1,2023-01-14,2025-04-04,2025-09-12,945,4869.26,86.05,-0.54,17.43,88.0,1,1,3.97,Medium,0
44ca511d-8987-4aff-8f93-ee1c12e42df0,Boiler,Building C,2023-06-22,2025-05-29,2025-08-22,786,4234.19,74.65,-0.3,26.6,82.66,0,0,3.5,Low,0
7048df78-cd39-447d-8535-0891eb7aae1b,Generator,Building C,2024-04-23,2024-06-22,2024-09-05,480,4350.17,75.84,3.02,22.4,47.45,2,1,0.43,Medium,0
627bda61-618d-4fee-9787-56eb20ddffd1,Generator,Warehouse 2,2022-07-19,2024-04-03,2024-08-17,1124,4607.06,67.79,2.77,27.54,43.65,0,1,0.81,Medium,0
ccac53bc-2c8a-47d8-9dd5-c478261cae77,Pump,Building A,2022-09-19,2022-10-15,2022-12-21,1062,4824.62,79.92,2.99,21.53,40.75,4,0,0.2,Medium,0
d6ae7b51-c973-4f78-a996-83ded5600ae7,Elevator,Building C,2023-08-17,2023-12-08,2024-03-20,730,4027.85,84.82,2.85,14.46,66.35,1,1,3.06,Low,0
82c49905-5d79-4e38-9a6e-8654e888901b,HVAC,Building C,2021-06-11,2023-08-30,2023-12-29,1527,4840.08,84.37,0.44,33.19,53.35,3,1,5.23,Low,0
5e308598-3f04-48e6-9dc8-9358ff16b1f2,Boiler,Building B,2023-08-06,2024-09-08,2024-12-07,741,5010.88,80.61,0.39,18.14,87.53,0,1,1.73,Medium,0
d8ffcd6a-5440-4739-96d0-1c24551d299a,HVAC,Warehouse 1,2022-03-06,2025-05-25,2025-09-12,1259,4014.46,65.3,3.17,16.87,34.95,0,0,1.16,Low,0
2547e2f6-bdc9-4b61-9761-55cc42b26396,Generator,Building B,2023-02-09,2025-01-03,2025-05-26,919,3295.13,75.74,2.13,18.71,48.19,3,0,4.81,High,0
6d29d93e-bae7-42d5-ab54-4f39241414c1,Generator,Warehouse 2,2022-10-24,2024-06-16,2024-09-03,1027,4679.54,75.25,2.49,11.79,71.57,2,1,1.55,Low,0
05e1141b-ad98-4ad5-bba0-3a8fa01d90e9,HVAC,Building B,2024-06-22,2025-04-05,2025-06-04,420,2608.04,83.45,2.99,25.89,66.19,1,1,2.37,Low,0
bf81924a-ffa0-401d-9258-726793286f88,Generator,Warehouse 2,2021-09-07,2022-04-22,2022-07-26,1439,5276.58,75.09,0.64,26.78,76.33,0,0,0.97,Low,0
28842d29-d7bd-40c4-be0f-a0a4c2be1e9f,Elevator,Building A,2021-03-29,2022-08-18,2022-09-30,1601,4148.84,55.9,2.87,27.55,77.64,1,1,3.32,Low,0
3a695b34-e3f4-4dea-b4ee-e0dffb838060,Boiler,Warehouse 2,2022-01-22,2024-10-15,2025-02-03,1302,4240.49,67.79,0.42,20.16,30.55,2,0,6.82,High,0
4dba220c-fbe8-4e22-882d-cfef979348b2,Boiler,Building A,2023-10-09,2024-01-20,2024-07-07,677,6075.34,77.11,3.31,14.54,82.08,2,1,0.19,Low,0
14660179-25f8-4c19-89af-82c6d25e08df,Elevator,Building B,2023-04-12,2024-01-11,2024-04-25,857,2738.71,65.98,2.43,22.73,88.0,2,0,4.52,High,0
a16cd014-f041-40d5-b965-f93d3dcb0543,Boiler,Warehouse 2,2022-07-11,2024-03-21,2024-04-22,1132,4940.17,79.94,3.44,10.02,71.27,1,0,0.11,Medium,0
b46e7ea7-7b44-4a85-baf9-95560990c628,Pump,Building B,2024-03-29,2025-01-14,2025-04-16,505,4867.86,69.76,0.96,14.6,59.46,1,0,0.74,Medium,0
c4444e9f-3d09-44f7-a5a1-23d0557b9172,Generator,Warehouse 1,2024-04-15,2025-06-22,2025-10-28,488,4931.88,78.64,6.14,12.44,89.0,1,1,2.52,Low,0
8b840be0-51bd-496d-b995-674b81fb7546,Generator,Building A,2024-04-08,2025-04-25,2025-08-28,495,4220.91,77.03,2.31,20.93,65.77,1,1,3.69,Low,0
a4437dba-23b5-4eaa-b1b8-6754b44454cf,Generator,Building B,2021-11-28,2022-03-17,2022-05-10,1357,3515.94,72.92,4.81,12.36,62.69,0,0,0.68,High,0
0ee231a3-4f26-4f12-b8da-1990258fab0c,Boiler,Warehouse 2,2020-08-28,2020-12-23,2021-03-17,1814,4254.68,68.2,5.47,16.41,43.05,1,1,7.5,Medium,0
caf5cb23-6e72-4149-9976-7db02d7e16b3,Elevator,Warehouse 2,2023-12-10,2025-05-07,2025-09-25,615,3862.82,66.07,5.3,20.16,81.5,2,0,0.75,Medium,0
d3c2c103-d5d5-4d96-a09a-683073cc5a1e,Elevator,Building A,2022-06-18,2023-06-26,2023-08-17,1155,5154.49,71.63,2.97,19.46,49.76,2,0,3.34,Low,0
8d11711e-89c5-4e93-993a-aabcbc53ed84,Generator,Warehouse 2,2020-11-28,2024-09-18,2024-12-23,1722,4534.3,57.12,4.4,25.48,89.24,1,1,1.88,Low,0
0e2752d7-7e87-4f20-a5d2-116a828f3ddd,Pump,Warehouse 1,2021-11-22,2023-04-25,2023-06-24,1363,5422.11,90.57,2.7,11.16,50.03,3,0,1.46,Medium,1
62a94625-5455-4bf4-8b90-cd3d5b9f2bc6,Boiler,Building A,2023-08-26,2024-10-04,2024-11-21,721,3034.07,74.17,3.03,13.28,49.37,1,1,0.29,High,0
808170da-43a8-4c86-bf69-38aa93bb14db,HVAC,Building C,2023-10-10,2024-04-22,2024-06-13,676,4397.04,78.18,3.97,22.91,76.07,0,1,2.07,Medium,0
33f104d6-91a3-4522-9d05-bb4326506545,Pump,Warehouse 1,2022-03-17,2024-05-30,2024-10-28,1248,5276.6,86.95,2.11,30.49,61.72,0,0,2.04,Low,0
