equipment_id,equipment_type,location,install_date,last_service_date,next_scheduled_service,age_days,runtime_hours,temperature,vibration_level,power_consumption_kw,humidity_level,error_codes_count,manual_override,downtime_last_30d,service_priority,failure_within_7_days
fe732808-897e-469f-ad9c-3a436da01654,HVAC,Building A,2024-08-11,2024-10-17,2025-03-09,369,6418.24,59.11,0.92,17.02,35.7,1,0,0.39,Low,0
c88d2605-6321-4da7-b1e9-e886da7a9477,Generator,Building A,2020-10-18,2022-12-26,2023-03-09,1762,4968.49,77.75,4.6,20.46,89.73,2,1,0.73,Medium,0
a6890b81-1a95-411b-b0fa-45cc3b67536b,Pump,Warehouse 1,2020-09-28,2024-01-08,2024-03-22,1782,6676.39,65.54,1.27,25.69,37.99,1,1,1.73,Low,0
2cf041d4-6902-435f-8f91-c1ad1b4766c1,Elevator,Building C,2021-09-29,2025-02-05,2025-03-15,1416,6100.82,85.61,3.8,21.81,60.0,2,0,0.05,Medium,0
63c1804f-7322-4fda-9f33-f33597dd1c5b,Pump,Warehouse 1,2024-02-26,2024-10-26,2024-12-17,536,4540.45,57.62,4.57,21.75,41.77,0,1,6.62,Low,0
21ad9e06-fb69-4a3f-a93b-981be17c8c75,Pump,Building B,2023-03-12,2025-01-23,2025-04-26,887,4946.1,65.18,4.68,31.6,35.16,0,0,0.22,High,0
f8549c58-d7da-49b0-ab1d-adb7065f6174,Generator,Warehouse 1,2022-10-20,2024-02-17,2024-08-09,1030,6180.49,97.78,3.99,13.65,79.2,0,1,1.38,Low,0
c774f67c-262a-44e6-9ce3-3122f3affb4e,Elevator,Building A,2021-11-25,2022-09-12,2022-12-22,1359,3907.84,83.35,4.37,12.27,83.88,3,0,2.05,Medium,0
9d997ccf-6848-4bb2-89b5-52488074150c,Pump,Warehouse 2,2022-01-20,2024-02-03,2024-05-02,1303,3634.18,73.51,3.75,28.98,51.52,1,0,0.76,Low,0
7bf40337-cbae-439b-aaa5-d7798ddaa6ef,Elevator,Building C,2022-10-04,2024-12-16,2025-01-29,1046,3973.63,87.3,1.55,28.14,75.38,1,0,5.46,Low,0
17bdc88e-6b88-40f3-b77d-f85af26323ec,Pump,Building C,2024-05-13,2025-07-13,2025-09-25,459,4480.6,71.59,3.64,20.39,52.67,0,0,0.83,Low,0
0ea3ae64-bcb6-461d-a1a2-af3d9b7f6af6,Generator,Building C,2024-04-12,2024-04-25,2024-08-23,490,3749.3,75.22,-0.1,16.57,54.04,0,0,4.3,Low,0
f38bd523-7376-4d44-ada8-c97ad3283d56,Elevator,Warehouse 1,2022-10-17,2023-04-11,2023-05-20,1033,3206.11,61.45,1.94,29.77,68.89,0,0,3.36,Low,0
439b7e84-8c03-4faa-83ef-f49ac7bf0005,Boiler,Building B,2020-09-14,2023-01-06,2023-04-30,1796,5172.53,80.11,6.67,17.29,64.9,1,0,0.27,Medium,0
788828b1-ae12-4112-8c89-c60bbb58c3d6,Generator,Building B,2024-04-19,2025-05-07,2025-08-27,483,3882.25,71.41,1.74,23.38,33.51,3,0,0.85,Low,0
89e74696-56fb-4b17-ba5e-c08c0fb0ea3c,Boiler,Building B,2023-09-21,2025-04-05,2025-08-06,694,5184.87,88.91,3.19,16.04,84.48,1,0,0.31,Low,0
0a399ebc-337d-49ca-bc51-9307ef739409,Pump,Warehouse 2,2021-01-11,2022-05-23,2022-07-26,1677,4778.31,63.51,1.87,20.86,86.37,3,0,1.3,Medium,0
f7b01ebb-d665-4e34-b11a-daa6ae312cad,Pump,Warehouse 1,2023-03-22,2023-08-17,2024-02-06,877,6095.16,79.34,1.94,24.49,86.45,0,1,4.16,Low,0
9877d5f0-80b8-49d3-a4f9-e17e7e949bca,Boiler,Building B,2022-02-20,2024-08-20,2024-12-03,1272,5435.98,49.68,4.02,20.63,70.34,3,0,8.09,Low,0
b861f54d-b4f4-4b2b-ae17-8a14eb49fdae,HVAC,Warehouse 2,2022-03-11,2025-07-09,2025-12-31,1253,4325.07,70.97,5.99,15.84,52.86,0,0,1.83,Low,0
8e84e93b-5141-4959-b0ee-0f672f52bab7,Generator,Warehouse 2,2021-07-05,2023-10-16,2024-03-21,1502,4765.67,83.07,2.56,12.75,32.9,3,0,3.22,Low,0
f960c74f-b4b4-4b3a-b342-5cbf28038aea,HVAC,Building B,2022-01-05,2023-02-21,2023-04-14,1318,6269.17,77.13,4.86,22.87,65.91,2,1,1.86,Low,0
5aa99acf-cffa-4479-ac5c-2e81b61c6fbc,Generator,Building B,2021-08-15,2021-11-20,2022-02-23,1461,5573.74,62.24,1.07,21.46,33.58,3,0,2.2,Medium,0
e3bcf98e-e054-4a60-9172-19d39e39d173,HVAC,Warehouse 1,2022-05-18,2023-09-15,2023-11-26,1185,4888.49,66.95,2.42,17.93,42.14,1,1,1.01,Low,0
f75007b5-1a9c-48da-b028-47326dca9ce4,Pump,Building C,2022-10-22,2023-01-31,2023-07-02,1028,2070.55,95.53,4.63,18.12,38.72,1,0,0.15,Low,0
cab8f73e-8c47-44a1-a7f5-2f976ad33512,HVAC,Building A,2021-10-21,2022-12-30,2023-02-24,1394,6695.72,93.97,3.24,25.12,87.59,0,0,0.21,Low,0
9d89e1ae-6364-41b7-be0a-25682ab5681d,Pump,Building B,2023-07-21,2024-08-21,2024-10-13,756,7103.67,80.96,2.27,24.1,34.63,0,1,0.27,Low,0
bbc9aec5-7b52-44ae-96e9-ab4fbef58820,Boiler,Warehouse 1,2023-06-11,2024-05-07,2024-07-18,796,5052.26,64.39,1.92,13.58,89.37,2,1,0.96,Low,0
9358e041-f991-4cb5-911c-9a48037c8048,HVAC,Building C,2021-06-12,2022-03-23,2022-09-10,1525,4210.65,76.02,1.33,28.85,59.38,1,1,0.82,Medium,0
ca318649-4928-4b89-afd2-b22b1fb02424,Generator,Building B,2021-01-03,2022-10-15,2023-04-03,1685,5110.39,80.07,1.63,25.67,53.59,1,1,0.39,Low,0
91a474f4-a4af-4190-b215-7cbcc552d0b0,Generator,Building A,2022-05-02,2023-04-12,2023-09-11,1201,5620.75,85.4,0.89,33.23,85.35,0,0,0.66,Low,0
0c735aba-fd8f-4293-a657-9cd74ef06015,Elevator,Building B,2023-03-06,2025-06-26,2025-11-24,893,6180.64,68.73,3.07,20.26,43.48,1,0,7.65,Low,0
467fdbe2-1afd-4123-b0c6-f18f890dbd73,Pump,Warehouse 1,2022-07-31,2024-07-15,2024-09-06,1111,5500.24,69.66,4.83,15.62,55.2,4,1,2.36,Low,0
24649876-0b6a-4c93-884e-e6d588413f72,Pump,Building C,2021-05-16,2021-07-23,2021-12-12,1552,4749.81,64.3,-0.32,25.52,61.18,1,1,2.25,Low,0
bbda5ba9-ee0d-4ff5-b157-f990e2061ce1,Generator,Warehouse 2,2020-11-14,2024-05-20,2024-07-13,1735,3998.94,72.16,5.05,14.16,59.03,1,0,1.8,Medium,0
bcb32c85-6f81-4fd6-bdab-4544bd91c61c,Boiler,Warehouse 1,2024-07-03,2025-02-11,2025-08-01,408,3819.72,77.64,6.85,13.21,64.22,0,0,2.71,Medium,0
347db258-bbae-4c8f-9ac4-bc49156db7d0,Boiler,Warehouse 1,2024-06-26,2025-03-18,2025-08-16,415,4950.97,73.4,3.5,27.26,45.67,4,0,1.34,Low,0
1090b985-ce0b-4b94-97e9-b041a5b6dcfc,HVAC,Warehouse 1,2024-03-26,2025-03-02,2025-08-07,507,4601.86,68.88,5.71,12.63,60.82,1,0,1.37,Low,0
06ede298-d92e-40ec-ab77-72c5d3762301,Pump,Building B,2024-06-02,2024-08-10,2024-11-02,439,5993.93,65.92,3.1,18.2,86.49,0,0,1.28,Low,0
b5d55747-0c72-4316-a734-3cb8d47ef2c5,Pump,Building A,2024-07-29,2024-12-29,2025-03-06,382,5232.79,67.43,-0.28,25.97,61.28,1,1,0.05,Low,0
1fe1247e-cc3d-45e2-b2a0-bc7add1bfc93,HVAC,Building A,2022-03-06,2023-07-07,2023-10-28,1258,5229.07,85.74,3.34,24.52,78.61,3,1,0.4,Low,1
69b93a6d-9f9e-444c-b5b2-125d538a5902,HVAC,Warehouse 2,2022-12-22,2024-12-24,2025-02-20,967,4168.05,68.62,1.78,14.67,63.31,2,1,0.17,Low,0
b0e9a5dc-5cbb-4481-a395-413b30f88fa2,Boiler,Warehouse 2,2022-12-15,2025-06-13,2025-08-07,974,3510.85,75.94,1.92,12.18,78.71,0,0,2.1,Low,0
ccd3926a-08b9-4005-b9cc-05ba70f5ed23,HVAC,Building C,2024-02-04,2025-05-14,2025-09-26,558,6068.38,81.04,6.46,12.6,69.78,4,1,4.24,Low,1
4a16e149-351f-47ae-b87a-25a88b889790,Pump,Warehouse 2,2023-01-22,2023-02-25,2023-06-05,936,4723.36,79.51,2.29,18.17,81.55,2,1,2.84,Low,0
2312a6f9-fca6-42bd-abbe-ca0c3b62f88d,Boiler,Warehouse 1,2020-10-12,2025-01-05,2025-04-29,1768,4220.15,85.82,0.98,17.92,88.59,2,0,3.05,Low,0
54b0fae0-0499-440a-84af-f25df0e0307b,Pump,Building C,2024-03-18,2024-03-28,2024-07-13,515,5760.12,85.54,2.86,22.08,37.84,3,1,1.4,Low,1
78c6d199-a7b7-4f80-9a3d-4c9f2820c86f,Pump,Building A,2024-07-06,2024-09-30,2025-01-14,405,4312.77,57.21,4.94,23.82,43.93,1,1,0.44,Medium,0
14b73540-6e7e-4694-9247-6a7b575a84ea,Generator,Building C,2023-07-16,2024-09-30,2024-11-21,761,5109.41,75.76,5.01,16.54,83.82,1,0,6.26,Low,0
99ca9559-8b51-4e43-89e7-acb467c1c5ce,Pump,Warehouse 1,2023-08-30,2025-04-16,2025-05-30,716,3491.81,63.43,2.97,16.36,36.54,1,0,3.31,Low,0
bfa388c8-aff8-4949-bb50-77e440dab7c5,Boiler,Warehouse 1,2021-03-02,2024-11-21,2025-05-15,1627,4622.66,82.17,2.15,22.12,71.42,2,0,1.39,Low,0
965e5b5c-22f9-4bcc-9737-623df3ff4fbe,Elevator,Building A,2021-08-15,2023-05-30,2023-09-29,1461,5160.49,97.13,2.46,16.36,78.14,1,0,6.09,Low,0
63eee75d-36b6-4564-81cb-d5415d49c0a5,Pump,Warehouse 2,2022-03-19,2025-04-14,2025-05-21,1245,6192.74,62.42,4.1,22.95,86.74,2,0,2.44,Low,0
f17c827b-e1f7-4456-8035-114f79987288,Boiler,Warehouse 1,2021-05-02,2024-12-29,2025-06-27,1566,5845.53,86.51,3.83,18.16,40.13,0,1,2.53,Low,0
0f8c3b21-b8a3-4037-a9b3-89787a46c2e9,Generator,Building A,2021-10-06,2023-03-23,2023-06-02,1409,6191.71,74.16,1.32,18.03,80.19,1,0,2.55,Medium,0
6a4e020e-2053-4a63-882b-bb13ffd7a834,Elevator,Building B,2021-09-13,2023-04-10,2023-05-15,1432,7485.19,77.65,4.91,19.24,79.77,1,0,3.65,Low,0
cdd539a3-2c34-4772-8958-f2cc2bf5e3d4,Elevator,Building B,2023-01-11,2023-01-19,2023-04-23,947,6218.19,85.57,4.31,18.42,73.52,0,1,1.05,Medium,0
31d82dc5-b9a1-4f6f-8dc8-74da755df637,Generator,Warehouse 1,2024-03-16,2025-05-05,2025-09-29,517,5072.72,76.87,0.92,23.97,44.93,2,1,1.0,Low,0
3a6c6381-2730-43cf-8069-b34d088db89d,Generator,Warehouse 2,2023-12-03,2024-07-25,2024-09-19,621,5424.07,75.39,0.85,13.42,50.65,2,0,1.41,Low,0
fab3b64b-0fe5-401c-9b31-a826b0b705e2,Generator,Warehouse 2,2023-03-19,2024-08-18,2024-12-02,880,3862.26,75.24,3.32,17.19,65.72,1,0,3.07,Low,0
a27b0e5c-dc21-419f-aac8-44dce2e401bb,Generator,Building C,2023-03-09,2025-03-19,2025-06-23,890,5510.23,70.15,1.51,29.14,57.48,1,1,1.44,Low,0
c76f31c1-885f-4233-a112-29081909b591,Boiler,Building B,2024-03-22,2025-04-14,2025-08-25,511,5896.59,58.28,3.0,20.11,85.24,1,1,0.46,Medium,0
f13b27fe-6e8c-4818-8748-f76e8794360d,HVAC,Warehouse 1,2024-08-11,2024-11-07,2025-03-24,369,3590.89,70.91,3.72,23.4,40.07,0,1,0.14,Low,0
578c6af6-7ad8-4d5b-a2c6-b62907203cbd,HVAC,Warehouse 2,2023-06-16,2024-08-24,2024-11-10,791,5321.68,76.68,1.51,19.09,60.74,1,1,1.94,Medium,0
c258bb0f-5cba-4ab5-9949-750c55be7017,Elevator,Warehouse 2,2023-03-06,2024-04-20,2024-08-19,893,4414.07,78.29,4.88,17.76,50.47,2,1,3.95,Medium,0
f8f13d3e-f7f5-4737-868d-9e9e9778e95c,Boiler,Building B,2021-10-19,2023-07-24,2023-10-28,1396,4787.57,90.04,2.98,21.48,89.21,1,0,1.55,High,0
f396e6dc-5e12-4d2b-9979-3b548d4564a5,Generator,Building A,2021-07-07,2022-05-31,2022-09-16,1500,5288.41,69.37,0.87,17.41,79.13,2,1,0.74,Medium,0
c0c80ec2-49c0-42cb-a4f5-8e30620b1b64,Generator,Building C,2021-09-01,2022-10-22,2022-12-21,1444,4218.0,67.4,0.34,22.36,55.04,3,1,0.8,Low,0
be1225e2-df56-468d-9d3c-73281faac3e2,Boiler,Warehouse 2,2024-05-26,2024-06-25,2024-09-12,446,4849.68,71.73,1.44,14.14,39.86,1,0,2.02,Medium,0
4fbd536f-ddc4-42ed-8f4b-c2577db0f822,Pump,Warehouse 2,2021-10-26,2022-01-08,2022-03-17,1389,5181.06,88.03,3.88,17.94,40.13,1,0,1.43,High,0
a893a5d8-3c10-4dcd-bd30-d2e50e938ffd,Generator,Warehouse 1,2024-07-27,2025-06-08,2025-11-02,384,4835.66,77.12,1.51,14.92,52.62,1,0,0.35,Low,0
72b659ff-9396-4d6b-a969-bae288b9120b,Elevator,Building A,2022-07-29,2024-06-12,2024-08-26,1113,4107.21,80.14,3.05,10.16,77.79,2,1,1.58,Medium,0
daae4b3c-7339-4eda-8f75-a904e034ba79,HVAC,Warehouse 1,2021-09-20,2024-08-17,2024-10-29,1425,4779.36,67.58,2.24,19.53,46.44,3,0,0.39,Low,0
3c8eb817-804e-4c38-86a2-7ab4617dc5e6,HVAC,Building B,2023-01-30,2024-08-21,2025-01-01,928,5557.3,73.66,3.61,17.25,36.52,3,1,1.98,High,0
4040582e-96c7-442f-8bf0-2e9eeaec1f98,Pump,Building A,2020-10-10,2021-09-22,2022-01-25,1770,4619.59,71.69,3.42,24.31,78.5,0,0,0.82,Medium,0
e99cc0f9-836c-4c06-b06b-2012dbafd518,Boiler,Building B,2020-09-11,2020-09-18,2020-12-20,1799,6036.09,60.77,1.54,18.01,65.79,2,0,0.44,Medium,0
f66f46ad-22c0-4e5f-bf11-37dc30b204a9,Generator,Building C,2021-02-20,2022-10-30,2023-04-28,1637,4218.7,64.75,4.77,28.37,71.76,2,1,1.27,Low,0
dd955d88-e66c-4e84-bdc1-10e257222baf,HVAC,Building C,2024-06-01,2024-12-05,2025-05-17,440,4475.34,79.94,4.94,14.46,31.52,1,1,0.11,Low,0
6a1e974a-6c5b-4f17-a8dd-057d48f3d127,Elevator,Building C,2024-08-10,2025-01-24,2025-04-12,370,3604.21,80.91,1.91,19.02,38.83,1,0,4.83,High,0
ededc6bd-5d6b-4540-b458-706fd55f2e25,Pump,Building A,2021-07-16,2024-06-13,2024-08-15,1491,4992.96,72.84,2.44,16.36,85.56,0,0,6.75,Medium,0
b7bd88c2-169e-4df7-83c8-972b39fb314d,Boiler,Warehouse 2,2021-04-20,2022-11-09,2022-12-18,1578,5662.73,66.93,4.51,20.61,63.24,1,1,0.36,Medium,0
75164528-04c8-4066-937b-a627969a6a47,Generator,Warehouse 2,2023-02-12,2024-07-22,2024-09-02,915,4753.76,80.96,4.99,16.74,50.33,4,0,0.59,Medium,0
b407808e-1f56-4eb6-8fea-5c4c0d52a473,HVAC,Building A,2023-05-20,2024-04-13,2024-08-18,818,3467.3,73.04,3.45,20.88,55.43,2,0,1.34,Low,0
07a8219c-3c81-4512-8e81-44227eb129bc,Pump,Building B,2021-06-12,2024-04-02,2024-05-04,1525,5698.32,72.47,5.27,21.99,78.71,1,1,3.77,Low,0
a7a9a793-4144-4473-ad78-f4c46b91e0bb,HVAC,Warehouse 2,2021-09-14,2024-01-11,2024-03-16,1431,6193.64,69.45,3.24,22.86,74.5,3,1,1.03,Medium,0
bd519f42-6c2e-4d08-bd4c-881ee7666823,HVAC,Warehouse 2,2023-07-02,2023-09-28,2023-11-26,775,4445.66,94.4,1.89,26.46,68.08,0,0,2.77,Low,0
2914af10-9db4-4687-9437-1a06c406a5c3,Boiler,Building B,2023-09-26,2025-03-27,2025-06-16,689,3584.73,77.19,4.51,15.78,58.96,0,1,6.84,Medium,0
99cf1bb8-d2dd-4536-89e4-ff8059168de4,Generator,Building B,2020-10-13,2023-02-22,2023-05-16,1767,4115.84,49.12,3.09,24.75,72.44,1,1,0.26,Low,0
c8eb17a5-b811-4737-8ed7-9d868f6d5b00,HVAC,Building A,2023-04-24,2025-05-01,2025-10-24,844,5752.68,63.13,3.27,26.07,39.19,5,1,0.84,Low,0
4042d794-d1c6-4e81-8e7a-17154355befa,HVAC,Warehouse 2,2020-12-04,2024-04-06,2024-07-10,1715,4428.63,76.97,4.51,17.25,65.84,1,0,3.86,Low,0
8828089d-2b6e-4745-883d-33bdc4fa3206,Generator,Building C,2022-06-25,2022-10-15,2022-12-28,1147,5853.42,71.31,3.15,19.28,80.85,0,0,1.13,Medium,0
90e00e4d-e698-4376-ade2-e72e5267a444,Generator,Building C,2022-04-30,2022-09-13,2022-10-24,1203,5515.29,66.66,6.28,22.85,41.79,0,0,0.08,Medium,0
fea6bf30-12d1-421e-851e-489060a69eba,Elevator,Building C,2022-01-20,2023-07-31,2023-11-06,1303,5630.15,56.23,3.62,24.4,56.12,4,0,0.11,Low,0
16d28d50-1030-4f0a-956f-9265a626eeef,Generator,Building B,2021-01-29,2022-11-12,2023-04-07,1659,4391.77,78.63,3.47,10.55,63.86,1,1,0.96,Medium,0
d931341e-a00c-44dc-95fd-2a5d2c89fe20,Pump,Warehouse 1,2023-03-21,2025-01-25,2025-03-24,878,5347.56,75.87,3.53,20.96,75.73,1,0,2.2,Medium,0
cae7991d-f62b-4c0c-8638-2bf7fb1cfa5e,HVAC,Building B,2021-01-15,2025-02-20,2025-07-23,1673,6362.56,91.41,7.73,14.38,50.07,1,1,3.27,Low,1
cf2885f0-b1a8-48b8-9535-eae0f16069cf,Pump,Building C,2023-01-26,2025-03-14,2025-05-16,932,6923.45,67.25,0.47,17.64,63.49,3,1,0.79,High,0
a72081fc-981b-457e-87b6-b035ee9a381c,HVAC,Warehouse 1,2022-05-22,2022-08-03,2022-11-21,1181,2922.19,71.8,5.47,21.8,59.1,0,0,7.18,Medium,0
d8318fd7-414f-4b1f-a302-d762773ed03a,Boiler,Warehouse 2,2023-07-09,2023-12-21,2024-04-15,768,7390.77,78.77,2.85,12.02,55.75,0,0,0.22,Low,0
7d6232c4-f47d-44db-9b0b-ad0a7d3a5ac3,Elevator,Warehouse 1,2022-01-03,2024-05-25,2024-09-30,1320,4511.73,81.33,3.03,12.97,76.12,0,0,1.72,Medium,0
caf9e9e7-672f-4f91-be76-021ea93a178b,Boiler,Warehouse 2,2020-11-04,2023-11-13,2024-01-22,1745,6177.54,72.87,2.22,12.1,32.4,2,1,0.81,Medium,0
cdb3f898-42a6-4e5c-981c-55c71f232cb8,Elevator,Building A,2023-08-18,2024-03-29,2024-07-21,728,4321.36,71.82,1.83,18.7,76.0,5,1,1.99,Low,0
b038ea7c-9a3d-41e1-9d6f-21f10d968967,Elevator,Warehouse 2,2023-03-13,2024-02-21,2024-05-21,886,3848.85,46.61,1.79,24.78,49.08,1,0,1.33,Low,0
e4655dda-c772-453b-9aa4-c3357767a210,Boiler,Warehouse 1,2020-12-23,2023-04-03,2023-07-22,1696,5204.76,82.66,0.58,21.5,50.6,3,0,0.03,High,0
c6ea7471-6c5f-4780-ae33-c3d82b2dd04a,HVAC,Building A,2022-03-28,2022-05-10,2022-10-27,1236,4895.66,78.93,1.89,20.91,70.99,2,0,1.74,Medium,0
dfe3d300-ed6b-4885-a6a8-6cd3c89a51ef,Boiler,Warehouse 2,2023-03-05,2025-04-12,2025-10-02,894,4498.75,89.27,3.49,24.2,83.95,1,0,0.74,Medium,0
4e667c00-1230-4f56-9921-6c82733d0dc4,Pump,Building C,2022-01-29,2022-04-08,2022-07-04,1294,5763.7,86.27,1.63,17.12,75.39,1,1,1.92,Low,0
bd6dd3c6-daff-469e-a7a1-7f8fc0e8f08a,Boiler,Warehouse 2,2022-07-08,2024-07-03,2024-11-25,1134,4907.02,72.54,1.24,19.48,89.08,0,0,0.28,Low,0
fc813431-3ce0-467c-9948-7cf0713aa828,Elevator,Building A,2021-12-28,2024-12-08,2025-03-22,1326,5633.66,68.02,5.52,10.44,31.26,0,1,1.18,Medium,0
cf97f3ad-6f1b-4c10-888a-133a1a329a90,HVAC,Building B,2022-08-05,2025-01-05,2025-05-19,1106,5079.5,75.65,3.12,15.7,84.79,2,0,5.48,Low,0
91687939-5752-40e9-9767-3e46fff40201,Elevator,Building B,2021-02-08,2024-11-19,2025-02-12,1649,3901.38,89.21,2.83,21.11,49.93,3,1,3.2,Medium,1
4ca31281-a52e-4f96-a4a0-3622a06b8e26,Elevator,Building C,2021-01-21,2022-12-01,2023-05-30,1667,4867.83,75.72,0.75,16.11,48.27,4,0,3.24,Medium,0
f8340552-62f5-400d-a779-df0dc18304e5,Pump,Warehouse 1,2023-04-05,2025-06-10,2025-08-13,863,6054.86,73.13,1.99,14.53,75.37,2,1,2.71,Low,0
21777b93-55ce-4a56-b38b-8c279f4bf841,HVAC,Warehouse 2,2024-05-13,2025-05-08,2025-10-08,459,4757.3,56.1,2.32,14.8,54.0,0,0,1.75,Medium,0
49202817-670b-45a5-a4ac-9f4a40ceecaf,Elevator,Building B,2021-01-14,2023-12-31,2024-04-21,1674,6684.35,85.0,5.55,16.6,54.64,1,1,2.35,Low,0
2bb92618-bad9-47bd-bef1-728a4c9f9914,Boiler,Building B,2021-09-20,2025-05-26,2025-09-08,1425,4718.2,75.98,3.23,19.79,55.24,3,1,3.2,Medium,0
097afe76-906e-4bb6-be2e-89c2289db946,Elevator,Warehouse 1,2023-01-13,2025-04-03,2025-09-11,945,4869.26,86.05,-0.54,17.43,88.0,1,1,3.97,Medium,0
04670f17-6613-42c5-ad45-a6338bfe39c0,Boiler,Building C,2023-06-22,2025-05-28,2025-08-21,785,4234.19,74.65,-0.3,26.6,82.66,0,0,3.5,Low,0
ea02befe-ac98-4dcd-bd6a-1d9ff8e9dc8a,Generator,Building C,2024-04-22,2024-06-21,2024-09-04,480,4350.17,75.84,3.02,22.4,47.45,2,1,0.43,Medium,0
5fd20b79-1ef7-4e69-9df2-7dace65a653d,Generator,Warehouse 2,2022-07-19,2024-04-03,2024-08-17,1123,4607.06,67.79,2.77,27.54,43.65,0,1,0.81,Medium,0
aeef7432-0b18-4e46-8b8f-48f4d67181d8,Pump,Building A,2022-09-18,2022-10-14,2022-12-20,1062,4824.62,79.92,2.99,21.53,40.75,4,0,0.2,Medium,0
f5a353c7-0db7-4550-aab7-6742bade78c0,Elevator,Building C,2023-08-16,2023-12-07,2024-03-19,730,4027.85,84.82,2.85,14.46,66.35,1,1,3.06,Low,0
70cf5d5b-563b-4435-9d76-51d20fb66622,HVAC,Building C,2021-06-10,2023-08-29,2023-12-28,1527,4840.08,84.37,0.44,33.19,53.35,3,1,5.23,Low,0
fdb070c9-fd15-46d0-9bfd-8435c95119d8,Boiler,Building B,2023-08-05,2024-09-07,2024-12-06,741,5010.88,80.61,0.39,18.14,87.53,0,1,1.73,Medium,0
ec1a71f1-59b6-45a6-98a2-01edfc751cfa,HVAC,Warehouse 1,2022-03-05,2025-05-24,2025-09-11,1259,4014.46,65.3,3.17,16.87,34.95,0,0,1.16,Low,0
e5215449-46ed-4aaa-8c28-d36c6b68bbc8,Generator,Building B,2023-02-08,2025-01-02,2025-05-25,919,3295.13,75.74,2.13,18.71,48.19,3,0,4.81,High,0
416cd9ab-6301-4eb3-9780-e115b86cbce4,Generator,Warehouse 2,2022-10-23,2024-06-16,2024-09-03,1027,4679.54,75.25,2.49,11.79,71.57,2,1,1.55,Low,0
d7362206-5086-42b0-a5f3-84ebdd2e358f,HVAC,Building B,2024-06-21,2025-04-04,2025-06-03,420,2608.04,83.45,2.99,25.89,66.19,1,1,2.37,Low,0
cc0cd5f0-d940-4dae-b250-2347a1d184ed,Generator,Warehouse 2,2021-09-06,2022-04-21,2022-07-25,1439,5276.58,75.09,0.64,26.78,76.33,0,0,0.97,Low,0
b7de8550-08bf-4917-b032-7774b7bdb68d,Elevator,Building A,2021-03-29,2022-08-18,2022-09-30,1600,4148.84,55.9,2.87,27.55,77.64,1,1,3.32,Low,0
5455d909-5bf6-4d5d-b94b-d8c3dd2e38f6,Boiler,Warehouse 2,2022-01-21,2024-10-14,2025-02-02,1302,4240.49,67.79,0.42,20.16,30.55,2,0,6.82,High,0
a18ed2cb-e543-40da-8ad2-b1b9f723ffa9,Boiler,Building A,2023-10-08,2024-01-19,2024-07-06,677,6075.34,77.11,3.31,14.54,82.08,2,1,0.19,Low,0
07f88f99-52ae-4928-a813-02bdfff1af85,Elevator,Building B,2023-04-12,2024-01-11,2024-04-25,856,2738.71,65.98,2.43,22.73,88.0,2,0,4.52,High,0
938d9a07-c8aa-430d-aebe-55b3d308025a,Boiler,Warehouse 2,2022-07-10,2024-03-20,2024-04-21,1132,4940.17,79.94,3.44,10.02,71.27,1,0,0.11,Medium,0
715c70cf-eaeb-4ddd-99e7-2c765ec13516,Pump,Building B,2024-03-29,2025-01-14,2025-04-16,504,4867.86,69.76,0.96,14.6,59.46,1,0,0.74,Medium,0
b3f80a96-b9e5-40ab-97d8-e79d18fed1b7,Generator,Warehouse 1,2024-04-14,2025-06-21,2025-10-27,488,4931.88,78.64,6.14,12.44,89.0,1,1,2.52,Low,0
f356301c-6cf2-44f9-94f2-5cdc595914d6,Generator,Building A,2024-04-08,2025-04-25,2025-08-28,494,4220.91,77.03,2.31,20.93,65.77,1,1,3.69,Low,0
daf010af-e997-4c0f-9345-22a1239d824b,Generator,Building B,2021-11-27,2022-03-16,2022-05-09,1357,3515.94,72.92,4.81,12.36,62.69,0,0,0.68,High,0
23db1ad1-c139-46ec-a9f8-9f5008e67725,Boiler,Warehouse 2,2020-08-27,2020-12-22,2021-03-16,1814,4254.68,68.2,5.47,16.41,43.05,1,1,7.5,Medium,0
24519eb7-56cb-4b1d-9de0-939fbfdb8cd1,Elevator,Warehouse 2,2023-12-09,2025-05-06,2025-09-24,615,3862.82,66.07,5.3,20.16,81.5,2,0,0.75,Medium,0
e3b2d95b-7bcc-45f9-b87e-4fde628e3fc8,Elevator,Building A,2022-06-18,2023-06-26,2023-08-17,1154,5154.49,71.63,2.97,19.46,49.76,2,0,3.34,Low,0
b8aab687-ebaf-406e-9955-be98903c343a,Generator,Warehouse 2,2020-11-27,2024-09-17,2024-12-22,1722,4534.3,57.12,4.4,25.48,89.24,1,1,1.88,Low,0
35901e04-a1c6-44da-9621-57eb21a2a8ff,Pump,Warehouse 1,2021-11-21,2023-04-24,2023-06-23,1363,5422.11,90.57,2.7,11.16,50.03,3,0,1.46,Medium,1
6d3c5942-9098-4cb4-aa6e-876f432cec36,Boiler,Building A,2023-08-25,2024-10-03,2024-11-20,721,3034.07,74.17,3.03,13.28,49.37,1,1,0.29,High,0
40b8db8b-b9b6-4bc8-a749-c2acf594ae1e,HVAC,Building C,2023-10-09,2024-04-21,2024-06-12,676,4397.04,78.18,3.97,22.91,76.07,0,1,2.07,Medium,0
